CN,STRATUM_CN,PLT_CN,STATECD,INVYR,UNITCD,COUNTYCD,PLOT,RSCD,EVALID,ESTN_UNIT,STRATUMCD,CREATED_DATE,MODIFIED_DATE
74761212010538,74761083010538,73490181010538,10,2006,1,1,54,24,100601,2,1,2009-04-29 10:59:32,
74761295010538,74761085010538,65354689010538,10,2005,1,1,57,24,100601,2,3,2009-04-29 10:59:32,
74761243010538,74761083010538,60134888010538,10,2004,1,1,59,24,100601,2,1,2009-04-29 10:59:32,
74761217010538,74761083010538,73490342010538,10,2006,1,1,76,24,100601,2,1,2009-04-29 10:59:32,
74761309010538,74761087010538,65354281010538,10,2005,1,1,78,24,100601,2,5,2009-04-29 10:59:32,
74761236010538,74761083010538,65361734010538,10,2005,1,1,93,24,100601,2,1,2009-04-29 10:59:32,
74761220010538,74761083010538,65361650010538,10,2005,1,1,103,24,100601,2,1,2009-04-29 10:59:32,
74761203010538,74761083010538,73489847010538,10,2006,1,1,109,24,100601,2,1,2009-04-29 10:59:32,
74761202010538,74761083010538,73489830010538,10,2006,1,1,114,24,100601,2,1,2009-04-29 10:59:32,
74761231010538,74761083010538,65361706010538,10,2005,1,1,121,24,100601,2,1,2009-04-29 10:59:32,
74761234010538,74761083010538,60134756010538,10,2004,1,1,125,24,100601,2,1,2009-04-29 10:59:32,
74761296010538,74761085010538,60134770010538,10,2004,1,1,132,24,100601,2,3,2009-04-29 10:59:32,
74761303010538,74761086010538,65354580010538,10,2005,1,1,133,24,100601,2,4,2009-04-29 10:59:32,
74761321010538,74761087010538,73490619010538,10,2006,1,1,147,24,100601,2,5,2009-04-29 10:59:32,
74761300010538,74761086010538,65354192010538,10,2005,1,1,148,24,100601,2,4,2009-04-29 10:59:32,
74761219010538,74761083010538,73490412010538,10,2006,1,1,164,24,100601,2,1,2009-04-29 10:59:32,
74761228010538,74761083010538,73490428010538,10,2006,1,1,192,24,100601,2,1,2009-04-29 10:59:32,
74761310010538,74761087010538,65354479010538,10,2005,1,1,198,24,100601,2,5,2009-04-29 10:59:32,
74761305010538,74761086010538,60134902010538,10,2004,1,1,202,24,100601,2,4,2009-04-29 10:59:32,
74761207010538,74761083010538,60134344010538,10,2004,1,1,207,24,100601,2,1,2009-04-29 10:59:32,
74761306010538,74761086010538,73490712010538,10,2006,1,1,209,24,100601,2,4,2009-04-29 10:59:32,
74761221010538,74761083010538,60134543010538,10,2004,1,1,211,24,100601,2,1,2009-04-29 10:59:32,
74761235010538,74761083010538,73490461010538,10,2006,1,1,217,24,100601,2,1,2009-04-29 10:59:32,
74761288010538,74761084010538,60134154010538,10,2004,1,1,238,24,100601,2,2,2009-04-29 10:59:32,
74761246010538,74761083010538,60135076010538,10,2004,1,1,239,24,100601,2,1,2009-04-29 10:59:32,
74761314010538,74761087010538,60134358010538,10,2004,1,1,241,24,100601,2,5,2009-04-29 10:59:32,
74761209010538,74761083010538,73490071010538,10,2006,1,1,247,24,100601,2,1,2009-04-29 10:59:32,
74761302010538,74761086010538,65361558010538,10,2005,1,1,259,24,100601,2,4,2009-04-29 10:59:32,
74761222010538,74761083010538,65361664010538,10,2005,1,1,262,24,100601,2,1,2009-04-29 10:59:32,
74761210010538,74761083010538,73490149010538,10,2006,1,1,283,24,100601,2,1,2009-04-29 10:59:32,
74761311010538,74761087010538,73489864010538,10,2006,1,1,289,24,100601,2,5,2009-04-29 10:59:32,
74761238010538,74761083010538,60134846010538,10,2004,1,1,294,24,100601,2,1,2009-04-29 10:59:32,
74761244010538,74761083010538,65361748010538,10,2005,1,1,308,24,100601,2,1,2009-04-29 10:59:32,
74761227010538,74761083010538,60134687010538,10,2004,1,1,319,24,100601,2,1,2009-04-29 10:59:32,
74761313010538,74761087010538,73489967010538,10,2006,1,1,323,24,100601,2,5,2009-04-29 10:59:32,
74761213010538,74761083010538,73490197010538,10,2006,1,1,332,24,100601,2,1,2009-04-29 10:59:32,
74761211010538,74761083010538,73490165010538,10,2006,1,1,337,24,100601,2,1,2009-04-29 10:59:32,
74761240010538,74761083010538,60134860010538,10,2004,1,1,342,24,100601,2,1,2009-04-29 10:59:32,
74761237010538,74761083010538,65354998010538,10,2005,1,1,353,24,100601,2,1,2009-04-29 10:59:32,
74761242010538,74761083010538,60134874010538,10,2004,1,1,358,24,100601,2,1,2009-04-29 10:59:32,
74761233010538,74761083010538,60134742010538,10,2004,1,1,360,24,100601,2,1,2009-04-29 10:59:32,
74761223010538,74761083010538,65354903010538,10,2005,1,1,364,24,100601,2,1,2009-04-29 10:59:32,
74761216010538,74761083010538,73490278010538,10,2006,1,1,370,24,100601,2,1,2009-04-29 10:59:32,
74761304010538,74761086010538,65355140010538,10,2005,1,1,385,24,100601,2,4,2009-04-29 10:59:32,
74761241010538,74761083010538,73490574010538,10,2006,1,1,390,24,100601,2,1,2009-04-29 10:59:32,
74761225010538,74761083010538,60134673010538,10,2004,1,1,402,24,100601,2,1,2009-04-29 10:59:32,
74761214010538,74761083010538,73490214010538,10,2006,1,1,407,24,100601,2,1,2009-04-29 10:59:32,
74761208010538,74761083010538,73490054010538,10,2006,1,1,422,24,100601,2,1,2009-04-29 10:59:32,
74761206010538,74761083010538,65354729010538,10,2005,1,1,426,24,100601,2,1,2009-04-29 10:59:32,
74761308010538,74761087010538,73489730010538,10,2006,1,1,435,24,100601,2,5,2009-04-29 10:59:32,
74761317010538,74761087010538,60134441010538,10,2004,1,1,450,24,100601,2,5,2009-04-29 10:59:32,
74761245010538,74761083010538,65361762010538,10,2005,1,1,454,24,100601,2,1,2009-04-29 10:59:32,
74761301010538,74761086010538,60134078010538,10,2004,1,1,470,24,100601,2,4,2009-04-29 10:59:32,
74761226010538,74761083010538,65361692010538,10,2005,1,1,471,24,100601,2,1,2009-04-29 10:59:32,
74761316010538,74761087010538,65354774010538,10,2005,1,1,488,24,100601,2,5,2009-04-29 10:59:32,
74761229010538,74761083010538,60134701010538,10,2004,1,1,491,24,100601,2,1,2009-04-29 10:59:32,
74761315010538,74761087010538,73490358010538,10,2006,1,1,495,24,100601,2,5,2009-04-29 10:59:32,
74761322010538,74761087010538,60135027010538,10,2004,1,1,499,24,100601,2,5,2009-04-29 10:59:32,
74761215010538,74761083010538,73490231010538,10,2006,1,1,516,24,100601,2,1,2009-04-29 10:59:32,
74761232010538,74761083010538,65361720010538,10,2005,1,1,522,24,100601,2,1,2009-04-29 10:59:32,
74761239010538,74761083010538,73490557010538,10,2006,1,1,533,24,100601,2,1,2009-04-29 10:59:32,
74761312010538,74761087010538,60134269010538,10,2004,1,1,538,24,100601,2,5,2009-04-29 10:59:32,
74761230010538,74761083010538,60134715010538,10,2004,1,1,542,24,100601,2,1,2009-04-29 10:59:32,
74761224010538,74761083010538,65361678010538,10,2005,1,1,570,24,100601,2,1,2009-04-29 10:59:32,
74761248010538,74761083010538,73490778010538,10,2006,1,1,574,24,100601,2,1,2009-04-29 10:59:32,
74761218010538,74761083010538,65354761010538,10,2005,1,1,587,24,100601,2,1,2009-04-29 10:59:32,
74761274010538,74761083010538,65361947010538,10,2005,1,3,6,24,100601,2,1,2009-04-29 10:59:32,
74761250010538,74761083010538,65361791010538,10,2005,1,3,19,24,100601,2,1,2009-04-29 10:59:32,
74761263010538,74761083010538,60135290010538,10,2004,1,3,24,24,100601,2,1,2009-04-29 10:59:32,
74761262010538,74761083010538,65361905010538,10,2005,1,3,26,24,100601,2,1,2009-04-29 10:59:32,
74761289010538,74761084010538,73491023010538,10,2006,1,3,28,24,100601,2,2,2009-04-29 10:59:32,
74761253010538,74761083010538,65361833010538,10,2005,1,3,32,24,100601,2,1,2009-04-29 10:59:32,
74761267010538,74761083010538,65355453010538,10,2005,1,3,58,24,100601,2,1,2009-04-29 10:59:32,
74761254010538,74761083010538,73491006010538,10,2006,1,3,79,24,100601,2,1,2009-04-29 10:59:32,
74761326010538,74761087010538,73491055010538,10,2006,1,3,99,24,100601,2,5,2009-04-29 10:59:32,
74761269010538,74761083010538,73491172010538,10,2006,1,3,113,24,100601,2,1,2009-04-29 10:59:32,
74761256010538,74761083010538,60135234010538,10,2004,1,3,120,24,100601,2,1,2009-04-29 10:59:32,
74761327010538,74761087010538,60135389010538,10,2004,1,3,123,24,100601,2,5,2009-04-29 10:59:32,
74761259010538,74761083010538,65361891010538,10,2005,1,3,135,24,100601,2,1,2009-04-29 10:59:32,
74761258010538,74761083010538,65361875010538,10,2005,1,3,162,24,100601,2,1,2009-04-29 10:59:32,
74761251010538,74761083010538,65361805010538,10,2005,1,3,201,24,100601,2,1,2009-04-29 10:59:32,
74761331010538,74761087010538,73491389010538,10,2006,1,3,203,24,100601,2,5,2009-04-29 10:59:32,
74761249010538,74761083010538,60135220010538,10,2004,1,3,212,24,100601,2,1,2009-04-29 10:59:32,
74761292010538,74761084010538,60135304010538,10,2004,1,3,222,24,100601,2,2,2009-04-29 10:59:32,
74761272010538,74761083010538,60135424010538,10,2004,1,3,227,24,100601,2,1,2009-04-29 10:59:32,
74761298010538,74761085010538,65361777010538,10,2005,1,3,261,24,100601,2,3,2009-04-29 10:59:32,
74761260010538,74761083010538,60135262010538,10,2004,1,3,273,24,100601,2,1,2009-04-29 10:59:32,
74761330010538,74761087010538,65355559010538,10,2005,1,3,278,24,100601,2,5,2009-04-29 10:59:32,
74761299010538,74761085010538,60135318010538,10,2004,1,3,286,24,100601,2,3,2009-04-29 10:59:32,
74761290010538,74761084010538,65361861010538,10,2005,1,3,293,24,100601,2,2,2009-04-29 10:59:32,
74761283010538,74761083010538,65361975010538,10,2005,1,3,303,24,100601,2,1,2009-04-29 10:59:32,
74761257010538,74761083010538,60135248010538,10,2004,1,3,338,24,100601,2,1,2009-04-29 10:59:32,
74761291010538,74761084010538,65355426010538,10,2005,1,3,373,24,100601,2,2,2009-04-29 10:59:32,
74761329010538,74761087010538,60135525010538,10,2004,1,3,375,24,100601,2,5,2009-04-29 10:59:32,
74761281010538,74761083010538,60135497010538,10,2004,1,3,379,24,100601,2,1,2009-04-29 10:59:32,
74761277010538,74761083010538,60135467010538,10,2004,1,3,412,24,100601,2,1,2009-04-29 10:59:32,
74761282010538,74761083010538,60135511010538,10,2004,1,3,418,24,100601,2,1,2009-04-29 10:59:32,
74761264010538,74761083010538,73491039010538,10,2006,1,3,436,24,100601,2,1,2009-04-29 10:59:32,
74761325010538,74761087010538,73490960010538,10,2006,1,3,452,24,100601,2,5,2009-04-29 10:59:32,
74761255010538,74761083010538,65361847010538,10,2005,1,3,459,24,100601,2,1,2009-04-29 10:59:32,
74761268010538,74761083010538,65361919010538,10,2005,1,3,475,24,100601,2,1,2009-04-29 10:59:32,
74761297010538,74761085010538,73490828010538,10,2006,1,3,480,24,100601,2,3,2009-04-29 10:59:32,
74761324010538,74761087010538,65339163010538,10,2004,1,3,483,24,100601,2,5,2009-04-29 10:59:32,
74761328010538,74761087010538,73491206010538,10,2006,1,3,485,24,100601,2,5,2009-04-29 10:59:32,
74761261010538,74761083010538,60135276010538,10,2004,1,3,510,24,100601,2,1,2009-04-29 10:59:32,
74761276010538,74761083010538,73491339010538,10,2006,1,3,513,24,100601,2,1,2009-04-29 10:59:32,
74761307010538,74761086010538,60135438010538,10,2004,1,3,519,24,100601,2,4,2009-04-29 10:59:32,
74761275010538,74761083010538,60135452010538,10,2004,1,3,521,24,100601,2,1,2009-04-29 10:59:32,
74761284010538,74761083010538,65355648010538,10,2005,1,3,548,24,100601,2,1,2009-04-29 10:59:32,
74761286010538,74761083010538,60135614010538,10,2004,1,3,550,24,100601,2,1,2009-04-29 10:59:32,
74761271010538,74761083010538,73491189010538,10,2006,1,3,567,24,100601,2,1,2009-04-29 10:59:32,
74761265010538,74761083010538,73491138010538,10,2006,1,3,572,24,100601,2,1,2009-04-29 10:59:32,
74761266010538,74761083010538,73491155010538,10,2006,1,3,573,24,100601,2,1,2009-04-29 10:59:32,
74761278010538,74761083010538,73491356010538,10,2006,1,3,575,24,100601,2,1,2009-04-29 10:59:32,
74761294010538,74761084010538,60135361010538,10,2004,1,3,577,24,100601,2,2,2009-04-29 10:59:32,
74761279010538,74761083010538,60135483010538,10,2004,1,3,579,24,100601,2,1,2009-04-29 10:59:32,
74761252010538,74761083010538,65361819010538,10,2005,1,3,580,24,100601,2,1,2009-04-29 10:59:32,
74761285010538,74761083010538,73491474010538,10,2006,1,3,582,24,100601,2,1,2009-04-29 10:59:32,
74761293010538,74761084010538,60135347010538,10,2004,1,3,589,24,100601,2,2,2009-04-29 10:59:32,
74761273010538,74761083010538,65361933010538,10,2005,1,3,598,24,100601,2,1,2009-04-29 10:59:32,
74761280010538,74761083010538,65361961010538,10,2005,1,3,601,24,100601,2,1,2009-04-29 10:59:32,
74761270010538,74761083010538,60135375010538,10,2004,1,3,605,24,100601,2,1,2009-04-29 10:59:32,
74761287010538,74761083010538,74757867010538,10,2006,1,3,624,24,100601,2,1,2009-04-29 10:59:32,
74761124010538,74761078010538,65362295010538,10,2005,1,5,7,24,100601,1,1,2009-04-29 10:59:32,
74761165010538,74761080010538,60137098010538,10,2004,1,5,11,24,100601,1,3,2009-04-29 10:59:32,
74761161010538,74761080010538,60136328010538,10,2004,1,5,15,24,100601,1,3,2009-04-29 10:59:32,
74761198010538,74761082010538,60136983010538,10,2004,1,5,21,24,100601,1,5,2009-04-29 10:59:32,
74761158010538,74761079010538,65362280010538,10,2005,1,5,23,24,100601,1,2,2009-04-29 10:59:32,
74761104010538,74761078010538,65356953010538,10,2005,1,5,37,24,100601,1,1,2009-04-29 10:59:32,
74761093010538,74761078010538,60136246010538,10,2004,1,5,42,24,100601,1,1,2009-04-29 10:59:32,
74761101010538,74761078010538,73492074010538,10,2006,1,5,47,24,100601,1,1,2009-04-29 10:59:32,
74761155010538,74761079010538,60135902010538,10,2004,1,5,64,24,100601,1,2,2009-04-29 10:59:32,
74761188010538,74761082010538,65356554010538,10,2005,1,5,65,24,100601,1,5,2009-04-29 10:59:32,
74761092010538,74761078010538,65361989010538,10,2005,1,5,73,24,100601,1,1,2009-04-29 10:59:32,
74761118010538,74761078010538,65362073010538,10,2005,1,5,83,24,100601,1,1,2009-04-29 10:59:32,
74761095010538,74761078010538,73492040010538,10,2006,1,5,86,24,100601,1,1,2009-04-29 10:59:32,
74761109010538,74761078010538,65362031010538,10,2005,1,5,94,24,100601,1,1,2009-04-29 10:59:32,
74761197010538,74761082010538,73492439010538,10,2006,1,5,98,24,100601,1,5,2009-04-29 10:59:32,
74761178010538,74761081010538,73492650010538,10,2006,1,5,100,24,100601,1,4,2009-04-29 10:59:32,
74761163010538,74761080010538,65362181010538,10,2005,1,5,101,24,100601,1,3,2009-04-29 10:59:32,
74761099010538,74761078010538,60136314010538,10,2004,1,5,102,24,100601,1,1,2009-04-29 10:59:32,
74761194010538,74761082010538,73492323010538,10,2006,1,5,116,24,100601,1,5,2009-04-29 10:59:32,
74761144010538,74761078010538,73493057010538,10,2006,1,5,117,24,100601,1,1,2009-04-29 10:59:32,
74761096010538,74761078010538,60136274010538,10,2004,1,5,119,24,100601,1,1,2009-04-29 10:59:32,
74761181010538,74761081010538,73492906010538,10,2006,1,5,129,24,100601,1,4,2009-04-29 10:59:32,
74761130010538,74761078010538,60136840010538,10,2004,1,5,137,24,100601,1,1,2009-04-29 10:59:32,
74761128010538,74761078010538,73492410010538,10,2006,1,5,138,24,100601,1,1,2009-04-29 10:59:32,
74761176010538,74761081010538,60136260010538,10,2004,1,5,144,24,100601,1,4,2009-04-29 10:59:32,
74761172010538,74761081010538,60136022010538,10,2004,1,5,151,24,100601,1,4,2009-04-29 10:59:32,
74761141010538,74761078010538,60137345010538,10,2004,1,5,154,24,100601,1,1,2009-04-29 10:59:32,
74761125010538,74761078010538,73492393010538,10,2006,1,5,156,24,100601,1,1,2009-04-29 10:59:32,
74761088010538,74761078010538,60135627010538,10,2004,1,5,158,24,100601,1,1,2009-04-29 10:59:32,
74761133010538,74761078010538,65362425010538,10,2005,1,5,161,24,100601,1,1,2009-04-29 10:59:32,
74761149010538,74761078010538,65362589010538,10,2005,1,5,163,24,100601,1,1,2009-04-29 10:59:32,
74761177010538,74761081010538,65356968010538,10,2005,1,5,167,24,100601,1,4,2009-04-29 10:59:32,
74761111010538,74761078010538,73492159010538,10,2006,1,5,173,24,100601,1,1,2009-04-29 10:59:32,
74761132010538,74761078010538,60136873010538,10,2004,1,5,179,24,100601,1,1,2009-04-29 10:59:32,
74761147010538,74761078010538,73493091010538,10,2006,1,5,182,24,100601,1,1,2009-04-29 10:59:32,
74761107010538,74761078010538,60136471010538,10,2004,1,5,187,24,100601,1,1,2009-04-29 10:59:32,
74761174010538,74761081010538,65356214010538,10,2005,1,5,190,24,100601,1,4,2009-04-29 10:59:32,
74761193010538,74761082010538,60136684010538,10,2004,1,5,194,24,100601,1,5,2009-04-29 10:59:32,
74761170010538,74761081010538,73491587010538,10,2006,1,5,195,24,100601,1,4,2009-04-29 10:59:32,
74761126010538,74761078010538,60136778010538,10,2004,1,5,200,24,100601,1,1,2009-04-29 10:59:32,
74761119010538,74761078010538,73492176010538,10,2006,1,5,205,24,100601,1,1,2009-04-29 10:59:32,
74761148010538,74761078010538,60137502010538,10,2004,1,5,216,24,100601,1,1,2009-04-29 10:59:32,
74761162010538,74761080010538,65357146010538,10,2005,1,5,226,24,100601,1,3,2009-04-29 10:59:32,
74761190010538,74761082010538,60136485010538,10,2004,1,5,235,24,100601,1,5,2009-04-29 10:59:32,
74761139010538,74761078010538,60137234010538,10,2004,1,5,237,24,100601,1,1,2009-04-29 10:59:32,
74761137010538,74761078010538,73492753010538,10,2006,1,5,243,24,100601,1,1,2009-04-29 10:59:32,
74761179010538,74761081010538,60137125010538,10,2004,1,5,249,24,100601,1,4,2009-04-29 10:59:32,
74761185010538,74761082010538,60136143010538,10,2004,1,5,252,24,100601,1,5,2009-04-29 10:59:32,
74761097010538,74761078010538,65356899010538,10,2005,1,5,260,24,100601,1,1,2009-04-29 10:59:32,
74761196010538,74761082010538,65362309010538,10,2005,1,5,270,24,100601,1,5,2009-04-29 10:59:32,
74761106010538,74761078010538,73492091010538,10,2006,1,5,275,24,100601,1,1,2009-04-29 10:59:32,
74761154010538,74761079010538,65355954010538,10,2005,1,5,276,24,100601,1,2,2009-04-29 10:59:32,
74761150010538,74761078010538,73493126010538,10,2006,1,5,280,24,100601,1,1,2009-04-29 10:59:32,
74761116010538,74761078010538,60136643010538,10,2004,1,5,281,24,100601,1,1,2009-04-29 10:59:32,
74761168010538,74761081010538,60135750010538,10,2004,1,5,284,24,100601,1,4,2009-04-29 10:59:32,
74761159010538,74761079010538,60136765010538,10,2004,1,5,295,24,100601,1,2,2009-04-29 10:59:32,
74761138010538,74761078010538,60137111010538,10,2004,1,5,296,24,100601,1,1,2009-04-29 10:59:32,
74761169010538,74761081010538,60135800010538,10,2004,1,5,299,24,100601,1,4,2009-04-29 10:59:32,
74761123010538,74761078010538,65362266010538,10,2005,1,5,301,24,100601,1,1,2009-04-29 10:59:32,
74761135010538,74761078010538,73492719010538,10,2006,1,5,302,24,100601,1,1,2009-04-29 10:59:32,
74761112010538,74761078010538,65362045010538,10,2005,1,5,313,24,100601,1,1,2009-04-29 10:59:32,
74761183010538,74761082010538,73491682010538,10,2006,1,5,322,24,100601,1,5,2009-04-29 10:59:32,
74761201010538,74761082010538,65362467010538,10,2005,1,5,325,24,100601,1,5,2009-04-29 10:59:32,
74761151010538,74761078010538,73493143010538,10,2006,1,5,330,24,100601,1,1,2009-04-29 10:59:32,
74761171010538,74761081010538,65356076010538,10,2005,1,5,340,24,100601,1,4,2009-04-29 10:59:32,
74761090010538,74761078010538,73491570010538,10,2006,1,5,341,24,100601,1,1,2009-04-29 10:59:32,
74761143010538,74761078010538,65362453010538,10,2005,1,5,344,24,100601,1,1,2009-04-29 10:59:32,
74761182010538,74761082010538,65355698010538,10,2005,1,5,345,24,100601,1,5,2009-04-29 10:59:32,
74761136010538,74761078010538,73492736010538,10,2006,1,5,346,24,100601,1,1,2009-04-29 10:59:32,
74761195010538,74761082010538,65357707010538,10,2005,1,5,347,24,100601,1,5,2009-04-29 10:59:32,
74761184010538,74761082010538,60135915010538,10,2004,1,5,352,24,100601,1,5,2009-04-29 10:59:32,
74761105010538,74761078010538,60136457010538,10,2004,1,5,354,24,100601,1,1,2009-04-29 10:59:32,
74761110010538,74761078010538,73492142010538,10,2006,1,5,355,24,100601,1,1,2009-04-29 10:59:32,
74761200010538,74761082010538,60137359010538,10,2004,1,5,356,24,100601,1,5,2009-04-29 10:59:32,
74761094010538,74761078010538,65356886010538,10,2005,1,5,369,24,100601,1,1,2009-04-29 10:59:32,
74761186010538,74761082010538,65356282010538,10,2005,1,5,377,24,100601,1,5,2009-04-29 10:59:32,
74761166010538,74761081010538,60135641010538,10,2004,1,5,382,24,100601,1,4,2009-04-29 10:59:32,
74761129010538,74761078010538,60136827010538,10,2004,1,5,384,24,100601,1,1,2009-04-29 10:59:32,
