"SPCD","COMMON_NAME","HWSW","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"410","sand hickory","Hardwood","VMERIB",1,94475691.8840477,105810844.112869,11335152.2288215,11.9979563025942,"Merchantable wood volume"
"410","sand hickory","Hardwood","WMERBCH",1,1143184043.57322,1897116454.20168,753932410.628464,65.9502216521428,"Top and limb weight"
"410","sand hickory","Hardwood","WMEROB",1,4239887658.47106,4735944420.63005,496056762.158997,11.6997619304347,"Merch bole wood and bark weight"
"410","sand hickory","Hardwood","WSTPOB",1,276694332.165225,288617284.293943,11922952.1287178,4.30906988062126,"Stump wood and bark weight"
"410","sand hickory","Hardwood","VSAWIB",1,44382377.4877211,47801019.1754363,3418641.68771517,7.70270066911348,"Sawlog wood volume"
"410","sand hickory","Hardwood","BIOMASS",2,34824068.2927151,108605499.776266,73781431.4835507,211.869075328528,"Total aboveground biomass"
"410","sand hickory","Hardwood","CARBON",2,17412034.1814361,51185772.0445541,33773737.8631181,193.96778981244,"Total aboveground carbon"
"410","sand hickory","Hardwood","VMERIB",2,1233743.77046602,1419095.46051623,185351.690050202,15.0235157807677,"Merchantable wood volume"
"410","sand hickory","Hardwood","WMERBCH",2,2891357.25128441,17005114.6947244,14113757.44344,488.136062645677,"Top and limb weight"
"410","sand hickory","Hardwood","WMEROB",2,28319384.8743819,84296820.7520994,55977435.8777175,197.664730805489,"Merch bole wood and bark weight"
"410","sand hickory","Hardwood","WSTPOB",2,3613326.16704874,7303564.32944211,3690238.16239336,102.12856497833,"Stump wood and bark weight"
"411","scrub hickory","Hardwood","BIOMASS",1,3532754.86849618,5170366.25732195,1637611.38882577,46.3550812265349,"Total aboveground biomass"
"411","scrub hickory","Hardwood","CARBON",1,1766377.45378616,2436793.61707583,670416.163289672,37.9542980382059,"Total aboveground carbon"
"411","scrub hickory","Hardwood","VMERIB",1,48309.1713125842,58125.8028099748,9816.63149739067,20.3204303254805,"Merchantable wood volume"
"411","scrub hickory","Hardwood","WMERBCH",1,1116213.11218265,2117583.84711634,1001370.7349337,89.7114291172957,"Top and limb weight"
"411","scrub hickory","Hardwood","WMEROB",1,2168022.84018222,2672791.79268747,504768.952505247,23.2824554773981,"Merch bole wood and bark weight"
"411","scrub hickory","Hardwood","WSTPOB",1,248518.916131311,379990.617518139,131471.701386828,52.9020902848948,"Stump wood and bark weight"
"412","red hickory","Hardwood","BIOMASS",1,3236251046.30869,3889282897.67431,653031851.365622,20.1786524599344,"Total aboveground biomass"
"412","red hickory","Hardwood","CARBON",1,1618125525.12181,1833019029.6739,214893504.552095,13.2803976709976,"Total aboveground carbon"
"412","red hickory","Hardwood","BIOMASS",2,6645753.54289786,8503215.59459847,1857462.05170061,27.949607816643,"Total aboveground biomass"
"412","red hickory","Hardwood","CARBON",2,3322877.00472338,4007565.50973426,684688.505010873,20.6052918611675,"Total aboveground carbon"
"412","red hickory","Hardwood","VMERIB",1,53320938.2724199,59678497.5700708,6357559.29765089,11.9231947216865,"Merchantable wood volume"
"412","red hickory","Hardwood","WMERBCH",1,616680127.43007,990275953.343421,373595825.913351,60.5817845096226,"Top and limb weight"
"412","red hickory","Hardwood","WMEROB",1,2392941333.47802,2664728426.75756,271787093.279544,11.3578669680345,"Merch bole wood and bark weight"
"412","red hickory","Hardwood","WSTPOB",1,149816802.754826,142309235.523299,-7507567.23152781,-5.01116503187821,"Stump wood and bark weight"
"412","red hickory","Hardwood","VSAWIB",1,31671028.0405298,34584639.4507772,2913611.41024747,9.19961109730598,"Sawlog wood volume"
"412","red hickory","Hardwood","VMERIB",2,58877.6044043999,71112.7626243966,12235.1582199967,20.7806658300153,"Merchantable wood volume"
"412","red hickory","Hardwood","WMERBCH",2,293257.293862398,0,-293257.293862398,-100,"Top and limb weight"
"412","red hickory","Hardwood","WMEROB",2,1830875.66456889,4267446.89530556,2436571.23073667,133.082288321878,"Merch bole wood and bark weight"
"412","red hickory","Hardwood","WSTPOB",2,194750.665512345,420432.073738788,225681.408226443,115.882226965811,"Stump wood and bark weight"
"413","southern shagbark hickory","Hardwood","BIOMASS",1,408998141.26359,509105728.687513,100107587.423923,24.4762939789026,"Total aboveground biomass"
"413","southern shagbark hickory","Hardwood","CARBON",1,204499071.570939,239941529.930425,35442458.359486,17.3313541656796,"Total aboveground carbon"
"413","southern shagbark hickory","Hardwood","VMERIB",1,6738969.84907378,7262879.27286596,523909.423792179,7.77432509012021,"Merchantable wood volume"
"413","southern shagbark hickory","Hardwood","WMERBCH",1,65158472.9537546,141920410.454429,76761937.5006746,117.80806704165,"Top and limb weight"
"413","southern shagbark hickory","Hardwood","WMEROB",1,302432027.980219,322284509.747541,19852481.7673222,6.5642788893446,"Merch bole wood and bark weight"
"413","southern shagbark hickory","Hardwood","WSTPOB",1,15553835.7290094,14610408.9767994,-943426.75221006,-6.06555687386151,"Stump wood and bark weight"
"413","southern shagbark hickory","Hardwood","VSAWIB",1,4938136.43702778,5057133.76590796,118997.328880171,2.40976186862497,"Sawlog wood volume"
"42","Alaska yellow-cedar","Hardwood","BIOMASS",1,165146853987.285,179880622635.734,14733768648.4487,8.92161630253224,"Total aboveground biomass"
"42","Alaska yellow-cedar","Hardwood","CARBON",1,82573427269.4154,86036901806.6714,3463474537.256,4.19441780702112,"Total aboveground carbon"
"42","Alaska yellow-cedar","Hardwood","VMERIB",1,4521053633.95565,4925365988.99193,404312355.036276,8.94287897846783,"Merchantable wood volume"
"42","Alaska yellow-cedar","Hardwood","WMERBCH",1,18940281232.9185,27453061104.1951,8512779871.27664,44.9453720701955,"Top and limb weight"
"42","Alaska yellow-cedar","Hardwood","WMEROB",1,131739851918.65,137401016031.293,5661164112.64319,4.29722975257252,"Merch bole wood and bark weight"
"42","Alaska yellow-cedar","Hardwood","WSTPOB",1,8996081353.28126,7573232288.11764,-1422849065.16362,-15.8163205654498,"Stump wood and bark weight"
"42","Alaska yellow-cedar","Hardwood","VSAWIB",1,4305464074.36673,4172474449.56232,-132989624.804411,-3.08885691547599,"Sawlog wood volume"
"42","Alaska yellow-cedar","Hardwood","BIOMASS",2,37854585273.5858,49862378408.5112,12007793134.9254,31.7208418693316,"Total aboveground biomass"
"42","Alaska yellow-cedar","Hardwood","CARBON",2,18927292674.1166,23849175592.7909,4921882918.67427,26.0041570837282,"Total aboveground carbon"
"42","Alaska yellow-cedar","Hardwood","VMERIB",2,1251418481.25816,1325340389.93427,73921908.6761143,5.90704946292581,"Merchantable wood volume"
"42","Alaska yellow-cedar","Hardwood","WMERBCH",2,1957344224.97467,6197310305.88995,4239966080.91528,216.618315103474,"Top and limb weight"
"42","Alaska yellow-cedar","Hardwood","WMEROB",2,32847751790.8107,40432062543.0054,7584310752.19469,23.089284163175,"Merch bole wood and bark weight"
"42","Alaska yellow-cedar","Hardwood","WSTPOB",2,2741517421.04721,2794735043.11237,53217622.0651608,1.94117395193617,"Stump wood and bark weight"
"421","American chestnut","Hardwood","BIOMASS",1,376211544.959212,351804492.967451,-24407051.9917618,-6.48758718832191,"Total aboveground biomass"
"421","American chestnut","Hardwood","CARBON",1,188105779.115521,163131743.389007,-24974035.7265143,-13.276591417841,"Total aboveground carbon"
"421","American chestnut","Hardwood","BIOMASS",2,197908512.524715,257830826.443809,59922313.9190946,30.2777850000825,"Total aboveground biomass"
"421","American chestnut","Hardwood","CARBON",2,98954258.478442,119556154.221994,20601895.7435523,20.8196151033163,"Total aboveground carbon"
"421","American chestnut","Hardwood","VMERIB",1,3471675.36358783,3231947.55223189,-239727.811355937,-6.90524851114503,"Merchantable wood volume"
"421","American chestnut","Hardwood","WMERBCH",1,32563647.1527346,44896167.2177029,12332520.0649684,37.8720479531199,"Top and limb weight"
"421","American chestnut","Hardwood","WMEROB",1,102900457.754442,93786955.6227469,-9113502.13169537,-8.85661962111334,"Merch bole wood and bark weight"
"421","American chestnut","Hardwood","WSTPOB",1,6911601.25459573,7734528.95788619,822927.703290457,11.9064696150298,"Stump wood and bark weight"
"421","American chestnut","Hardwood","VMERIB",2,2159380.11889438,2530512.7913804,371132.672486018,17.1870005303207,"Merchantable wood volume"
"421","American chestnut","Hardwood","WMERBCH",2,5477915.43917946,21310134.9564307,15832219.5172513,289.019056482967,"Top and limb weight"
"421","American chestnut","Hardwood","WMEROB",2,40969877.686029,96490829.3731168,55520951.6870878,135.516518044233,"Merch bole wood and bark weight"
"421","American chestnut","Hardwood","WSTPOB",2,4714967.72943815,10974102.6071704,6259134.87773225,132.750322736103,"Stump wood and bark weight"
"422","Allegheny chinkapin","Hardwood","BIOMASS",1,28633938.742511,30343405.3183302,1709466.57581919,5.97007135899628,"Total aboveground biomass"
"422","Allegheny chinkapin","Hardwood","CARBON",1,14316969.82991,14534491.1474802,217521.317570161,1.51932510967321,"Total aboveground carbon"
"422","Allegheny chinkapin","Hardwood","VMERIB",1,231838.149258969,228182.202857434,-3655.94640153486,-1.57693909014563,"Merchantable wood volume"
"422","Allegheny chinkapin","Hardwood","WMERBCH",1,3200365.35699061,4942488.09030927,1742122.73331866,54.4351203375361,"Top and limb weight"
"422","Allegheny chinkapin","Hardwood","WMEROB",1,6871682.76922303,6836866.80638442,-34815.9628386153,-0.506658470826817,"Merch bole wood and bark weight"
"422","Allegheny chinkapin","Hardwood","WSTPOB",1,666391.23580221,1075928.08386182,409536.848059615,61.4559174936641,"Stump wood and bark weight"
"422","Allegheny chinkapin","Hardwood","BIOMASS",2,9049045.57058785,6194570.65220997,-2854474.91837787,-31.544486057798,"Total aboveground biomass"
"422","Allegheny chinkapin","Hardwood","CARBON",2,4524523.00053771,2967199.34240858,-1557323.65812913,-34.4196207632065,"Total aboveground carbon"
"423","Ozark chinkapin","Hardwood","BIOMASS",1,65313595.6662274,67493074.3315528,2179478.66532539,3.3369448475371,"Total aboveground biomass"
"423","Ozark chinkapin","Hardwood","CARBON",1,32656798.1046845,32329182.6048138,-327615.499870665,-1.00320765930715,"Total aboveground carbon"
"423","Ozark chinkapin","Hardwood","VMERIB",1,834203.459920755,869255.188607392,35051.7286866375,4.20182010393091,"Merchantable wood volume"
"423","Ozark chinkapin","Hardwood","WMERBCH",1,8482537.60448621,10698985.1898345,2216447.58534831,26.1295344470513,"Top and limb weight"
"423","Ozark chinkapin","Hardwood","WMEROB",1,24725790.5492402,26594297.7231692,1868507.17392897,7.55691580500906,"Merch bole wood and bark weight"
"423","Ozark chinkapin","Hardwood","WSTPOB",1,1807641.48974569,2564066.31213505,756424.82238936,41.8459537845515,"Stump wood and bark weight"
"423","Ozark chinkapin","Hardwood","BIOMASS",2,3692609.08667429,5990018.92884412,2297409.84216983,62.2164379777055,"Total aboveground biomass"
"423","Ozark chinkapin","Hardwood","CARBON",2,1846304.5609055,2869219.06691634,1022914.50601083,55.4033461039143,"Total aboveground carbon"
"423","Ozark chinkapin","Hardwood","VMERIB",2,6920.24609069087,7127.2455511204,206.999460429539,2.9912153081954,"Merchantable wood volume"
"423","Ozark chinkapin","Hardwood","WMERBCH",2,4390.82432509999,1194021.21839405,1189630.39406895,27093.5547857943,"Top and limb weight"
"423","Ozark chinkapin","Hardwood","WMEROB",2,94253.5325021144,1762574.95178344,1668321.41928132,1770.03596044944,"Merch bole wood and bark weight"
"423","Ozark chinkapin","Hardwood","WSTPOB",2,17631.7084825082,334051.947137331,316420.238654823,1794.6090645086,"Stump wood and bark weight"
"424","Chinese chestnut","Hardwood","BIOMASS",1,167290944.698075,161603689.805739,-5687254.89233619,-3.39961909032224,"Total aboveground biomass"
"424","Chinese chestnut","Hardwood","CARBON",1,83645473.4697487,77408167.4169491,-6237306.05279958,-7.45683632845401,"Total aboveground carbon"
"424","Chinese chestnut","Hardwood","VMERIB",1,1692597.58891788,1802604.68293817,110007.094020292,6.49930584449328,"Merchantable wood volume"
"424","Chinese chestnut","Hardwood","WMERBCH",1,13565831.9942437,25472980.3411835,11907148.3469397,87.7730783632891,"Top and limb weight"
"424","Chinese chestnut","Hardwood","WMEROB",1,50168592.5119718,53753586.9940669,3584994.48209508,7.14589407952712,"Merch bole wood and bark weight"
"424","Chinese chestnut","Hardwood","WSTPOB",1,2913150.66427156,4938497.51829092,2025346.85401937,69.5242741427454,"Stump wood and bark weight"
"424","Chinese chestnut","Hardwood","BIOMASS",2,1420505.47510808,3310957.12997749,1890451.6548694,133.083024880672,"Total aboveground biomass"
"424","Chinese chestnut","Hardwood","CARBON",2,710252.737554041,1585948.46525922,875695.727705175,123.293537835684,"Total aboveground carbon"
"424","Chinese chestnut","Hardwood","VMERIB",2,63435.8154936226,64733.7820457179,1297.96655209527,2.04610998060828,"Merchantable wood volume"
"424","Chinese chestnut","Hardwood","WMERBCH",2,106386.225182016,933282.194232534,826895.969050518,777.258491534767,"Top and limb weight"
"424","Chinese chestnut","Hardwood","WMEROB",2,1148619.33464838,2045605.4389594,896986.104311024,78.0925479184637,"Merch bole wood and bark weight"
"424","Chinese chestnut","Hardwood","WSTPOB",2,165499.915277688,332069.496785552,166569.581507864,100.646324337013,"Stump wood and bark weight"
"43","Atlantic white-cedar","Hardwood","BIOMASS",1,9558308146.71107,10883282086.229,1324973939.5179,13.8620132264078,"Total aboveground biomass"
"43","Atlantic white-cedar","Hardwood","CARBON",1,4779154091.43301,5169921767.0283,390767675.595287,8.17650295678408,"Total aboveground carbon"
"43","Atlantic white-cedar","Hardwood","VMERIB",1,315162705.749505,357034311.69752,41871605.9480159,13.2857108992128,"Merchantable wood volume"
"43","Atlantic white-cedar","Hardwood","WMERBCH",1,1183259374.99774,1539173578.48404,355914203.486304,30.0791365787391,"Top and limb weight"
"43","Atlantic white-cedar","Hardwood","WMEROB",1,7009016872.19476,7818991696.21309,809974824.018331,11.5561831108091,"Merch bole wood and bark weight"
"43","Atlantic white-cedar","Hardwood","WSTPOB",1,412300389.64822,498038759.682758,85738370.0345383,20.7951222427152,"Stump wood and bark weight"
"43","Atlantic white-cedar","Hardwood","VSAWIB",1,208389809.839989,235745433.727138,27355623.8871492,13.127140865551,"Sawlog wood volume"
"43","Atlantic white-cedar","Hardwood","BIOMASS",2,1092994483.82336,1349125149.68827,256130665.86491,23.4338479887794,"Total aboveground biomass"
"43","Atlantic white-cedar","Hardwood","CARBON",2,546497244.149281,640879416.94025,94382172.7909687,17.2703840323826,"Total aboveground carbon"
"43","Atlantic white-cedar","Hardwood","VMERIB",2,26990284.8028205,33202912.6727086,6212627.86988806,23.0180152424284,"Merchantable wood volume"
"43","Atlantic white-cedar","Hardwood","WMERBCH",2,74414858.5027414,136275831.215605,61860972.7128632,83.1298667464164,"Top and limb weight"
"43","Atlantic white-cedar","Hardwood","WMEROB",2,857992097.152028,1012185765.58313,154193668.431101,17.9714555580317,"Merch bole wood and bark weight"
"43","Atlantic white-cedar","Hardwood","WSTPOB",2,58362047.7465078,88947696.070342,30585648.3238343,52.4067429173858,"Stump wood and bark weight"
"431","giant chinkapin, golden chinkapin","Hardwood","BIOMASS",1,21733267823.7309,17075596929.7033,-4657670894.02764,-21.4310656446328,"Total aboveground biomass"
"431","giant chinkapin, golden chinkapin","Hardwood","CARBON",1,10866633962.8806,8167258011.47708,-2699375951.40355,-24.840957748502,"Total aboveground carbon"
"431","giant chinkapin, golden chinkapin","Hardwood","VMERIB",1,480261469.404545,328629429.65333,-151632039.751215,-31.5728096903582,"Merchantable wood volume"
"431","giant chinkapin, golden chinkapin","Hardwood","WMERBCH",1,4047779126.55348,4229039027.59263,181259901.039148,4.47800869000191,"Top and limb weight"
"431","giant chinkapin, golden chinkapin","Hardwood","WMEROB",1,14256926490.1501,10389372327.1048,-3867554163.04529,-27.1275450968856,"Merch bole wood and bark weight"
