"VOLUME_REG","SPCD","COMMON_NAME","HWSW","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"CA Mixed Conifer Group","116","Jeffrey pine","Softwood","WSTPOB",1,2061058430.04364,1881054302.33883,-180004127.704807,-8.73357713109552,"Stump wood and bark weight"
"CA Mixed Conifer Group","116","Jeffrey pine","Softwood","BIOMASS",2,6186637535.66453,7979731162.22585,1793093626.56133,28.983330867932,"Total aboveground biomass"
"CA Mixed Conifer Group","116","Jeffrey pine","Softwood","CARBON",2,3093318768.9635,4137604603.77357,1044285834.81006,33.759399299154,"Total aboveground carbon"
"CA Mixed Conifer Group","116","Jeffrey pine","Softwood","VMERIB",2,229269380.20268,196812989.461356,-32456390.7413245,-14.1564437050565,"Merchantable wood volume"
"CA Mixed Conifer Group","116","Jeffrey pine","Softwood","WMERBCH",2,519923074.3227,1879428726.84058,1359505652.51788,261.482076803169,"Top and limb weight"
"CA Mixed Conifer Group","116","Jeffrey pine","Softwood","WMEROB",2,5452956559.06041,5847062861.45621,394106302.395795,7.22738753054916,"Merch bole wood and bark weight"
"CA Mixed Conifer Group","116","Jeffrey pine","Softwood","WSTPOB",2,213757902.281419,253239573.929066,39481671.6476474,18.4702746547674,"Stump wood and bark weight"
"CA Mixed Conifer Group","117","sugar pine","Softwood","BIOMASS",1,110444811779.851,124216985412.197,13772173632.3454,12.4697334446071,"Total aboveground biomass"
"CA Mixed Conifer Group","117","sugar pine","Softwood","CARBON",1,55222405916.9263,59760791681.8077,4538385764.88147,8.21837746748808,"Total aboveground carbon"
"CA Mixed Conifer Group","117","sugar pine","Softwood","VMERIB",1,3438807199.67491,3259316382.15321,-179490817.521703,-5.2195661780245,"Merchantable wood volume"
"CA Mixed Conifer Group","117","sugar pine","Softwood","VSAWIB",1,3382066412.37998,3167743444.30645,-214322968.073533,-6.33704197200293,"Sawlog wood volume"
"CA Mixed Conifer Group","117","sugar pine","Softwood","WMERBCH",1,15031978066.3905,28996234209.371,13964256142.9805,92.8969965316989,"Top and limb weight"
"CA Mixed Conifer Group","117","sugar pine","Softwood","WMEROB",1,92184242153.222,92334229560.5476,149987407.325546,0.16270395440931,"Merch bole wood and bark weight"
"CA Mixed Conifer Group","117","sugar pine","Softwood","WSTPOB",1,2717675980.53652,2452113465.85441,-265562514.682111,-9.77167685125155,"Stump wood and bark weight"
"CA Mixed Conifer Group","117","sugar pine","Softwood","BIOMASS",2,17663805171.8912,23676464340.8268,6012659168.93559,34.0394332389019,"Total aboveground biomass"
"CA Mixed Conifer Group","117","sugar pine","Softwood","CARBON",2,8831902590.24359,11390746994.3717,2558844404.12816,28.9727425997074,"Total aboveground carbon"
"CA Mixed Conifer Group","117","sugar pine","Softwood","VMERIB",2,672032493.364752,626962681.474195,-45069811.8905579,-6.70649296507986,"Merchantable wood volume"
"CA Mixed Conifer Group","117","sugar pine","Softwood","WMERBCH",2,1756360246.04689,4671148321.45017,2914788075.40328,165.956163148404,"Top and limb weight"
"CA Mixed Conifer Group","117","sugar pine","Softwood","WMEROB",2,15348991005.2019,18414696797.3221,3065705792.12014,19.9733376029808,"Merch bole wood and bark weight"
"CA Mixed Conifer Group","117","sugar pine","Softwood","WSTPOB",2,512946189.722887,549867428.124092,36921238.401204,7.19787750468529,"Stump wood and bark weight"
"CA Mixed Conifer Group","119","western white pine","Softwood","BIOMASS",1,7017497764.85977,9280305990.21128,2262808225.35151,32.2452290142871,"Total aboveground biomass"
"CA Mixed Conifer Group","119","western white pine","Softwood","CARBON",1,3508748885.8876,4458258997.6975,949510111.809896,27.0612159117138,"Total aboveground carbon"
"CA Mixed Conifer Group","119","western white pine","Softwood","VMERIB",1,219186971.689695,213404750.123105,-5782221.56659064,-2.6380315955898,"Merchantable wood volume"
"CA Mixed Conifer Group","119","western white pine","Softwood","WMERBCH",1,930031788.709303,2987284003.15828,2057252214.44898,221.202354524251,"Top and limb weight"
"CA Mixed Conifer Group","119","western white pine","Softwood","WMEROB",1,5733783885.62182,5908068605.22022,174284719.598397,3.03961089352248,"Merch bole wood and bark weight"
"CA Mixed Conifer Group","119","western white pine","Softwood","WSTPOB",1,202611972.047525,252680200.502894,50068228.4553697,24.7113869676101,"Stump wood and bark weight"
"CA Mixed Conifer Group","119","western white pine","Softwood","BIOMASS",2,1347665760.61882,1959126010.56163,611460249.942812,45.3718026984705,"Total aboveground biomass"
"CA Mixed Conifer Group","119","western white pine","Softwood","CARBON",2,673832880.950884,941164135.473807,267331254.522924,39.6732278997245,"Total aboveground carbon"
"CA Mixed Conifer Group","119","western white pine","Softwood","VMERIB",2,45937420.1462747,44241471.6044679,-1695948.54180679,-3.69186718889855,"Merchantable wood volume"
"CA Mixed Conifer Group","119","western white pine","Softwood","WMERBCH",2,116424057.601193,559345752.423604,442921694.822411,380.438290803801,"Top and limb weight"
"CA Mixed Conifer Group","119","western white pine","Softwood","WMEROB",2,1185493997.12362,1326485289.00858,140991291.884965,11.8930414010577,"Merch bole wood and bark weight"
"CA Mixed Conifer Group","119","western white pine","Softwood","WSTPOB",2,45747705.8940069,73294969.1294423,27547263.2354355,60.2156167114912,"Stump wood and bark weight"
"CA Mixed Conifer Group","119","western white pine","Softwood","VSAWIB",1,218480449.112099,203287098.999394,-15193350.1127048,-6.95410054970606,"Sawlog wood volume"
"CA Mixed Conifer Group","120","bishop pine","Softwood","BIOMASS",1,644412896.952653,607231141.924714,-37181755.0279392,-5.76986512898283,"Total aboveground biomass"
"CA Mixed Conifer Group","120","bishop pine","Softwood","CARBON",1,322206448.556614,289801062.48357,-32405386.0730445,-10.0573362880261,"Total aboveground carbon"
"CA Mixed Conifer Group","120","bishop pine","Softwood","VMERIB",1,15565618.9581256,15565946.6491937,327.691068103537,0.00210522349920737,"Merchantable wood volume"
"CA Mixed Conifer Group","120","bishop pine","Softwood","VSAWIB",1,14785182.1366998,14478164.2524602,-307017.88423962,-2.07652419429815,"Sawlog wood volume"
"CA Mixed Conifer Group","120","bishop pine","Softwood","WMERBCH",1,84279702.5291421,91959227.7340711,7679525.20492902,9.11195100893197,"Top and limb weight"
"CA Mixed Conifer Group","120","bishop pine","Softwood","WMEROB",1,533240748.005681,499245571.596398,-33995176.4092827,-6.37520229585315,"Merch bole wood and bark weight"
"CA Mixed Conifer Group","120","bishop pine","Softwood","WSTPOB",1,26892446.4178299,16026342.5942441,-10866103.8235859,-40.4057840434388,"Stump wood and bark weight"
"CA Mixed Conifer Group","120","bishop pine","Softwood","BIOMASS",2,19086943.8720706,18954814.4870767,-132129.384993929,-0.692250084033991,"Total aboveground biomass"
"CA Mixed Conifer Group","120","bishop pine","Softwood","CARBON",2,9543471.95063815,9046185.21395735,-497286.736680796,-5.21075285025115,"Total aboveground carbon"
