"NF_REGION","SPCD","COMMON_NAME","HWSW","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
1,"231","Pacific yew","Softwood","CARBON",2,4491104.65295248,11735821.0078054,7244716.35485293,161.312570396021,"Total aboveground carbon"
1,"231","Pacific yew","Softwood","VMERIB",2,91031.8536311817,103955.471353899,12923.6177227172,14.1968082678813,"Merchantable wood volume"
1,"231","Pacific yew","Softwood","WMERBCH",2,248763.040582315,9806540.09243246,9557777.05185014,3842.12101181788,"Top and limb weight"
1,"231","Pacific yew","Softwood","WMEROB",2,3267522.9569653,3644427.64453707,376904.687571763,11.5348749660144,"Merch bole wood and bark weight"
1,"231","Pacific yew","Softwood","WSTPOB",2,465198.998850246,811846.85667853,346647.857828284,74.5160369401127,"Stump wood and bark weight"
1,"242","western redcedar","Softwood","BIOMASS",1,77770079053.64,85245984230.5911,7475905176.95113,9.61282959709325,"Total aboveground biomass"
1,"242","western redcedar","Softwood","CARBON",1,38885039622.1478,42946926855.3718,4061887233.22407,10.44588683127,"Total aboveground carbon"
1,"242","western redcedar","Softwood","VMERIB",1,2794940416.38013,2748434460.02018,-46505956.3599505,-1.66393373137388,"Merchantable wood volume"
1,"242","western redcedar","Softwood","WMERBCH",1,9642224331.82538,8941956848.87519,-700267482.950193,-7.26250975761756,"Top and limb weight"
1,"242","western redcedar","Softwood","WMEROB",1,60912297923.9613,68653927328.3887,7741629404.42746,12.7094686430835,"Merch bole wood and bark weight"
1,"242","western redcedar","Softwood","WSTPOB",1,3064244904.97407,4406758963.85649,1342514058.88243,43.8122310884217,"Stump wood and bark weight"
1,"242","western redcedar","Softwood","VSAWIB",1,2242412235.52915,2351111944.37317,108699708.844028,4.84744540373853,"Sawlog wood volume"
1,"242","western redcedar","Softwood","BIOMASS",2,5783785235.16229,8718527655.45517,2934742420.29288,50.7408608890114,"Total aboveground biomass"
1,"242","western redcedar","Softwood","CARBON",2,2891892621.42173,4392394232.81832,1500501611.39659,51.8864912300547,"Total aboveground carbon"
1,"242","western redcedar","Softwood","VMERIB",2,216982655.348315,251035691.646266,34053036.297951,15.693897857083,"Merchantable wood volume"
1,"242","western redcedar","Softwood","WMERBCH",2,221427864.351426,580492965.336032,359065100.984606,162.158950517058,"Top and limb weight"
1,"242","western redcedar","Softwood","WMEROB",2,5156217606.19413,7447905872.6908,2291688266.49667,44.4451425739612,"Merch bole wood and bark weight"
1,"242","western redcedar","Softwood","WSTPOB",2,297930482.535531,594239936.649383,296309454.113853,99.4559038041753,"Stump wood and bark weight"
1,"263","western hemlock","Softwood","BIOMASS",1,51203744869.7354,49518578606.6327,-1685166263.10269,-3.29109964005529,"Total aboveground biomass"
1,"263","western hemlock","Softwood","CARBON",1,25601872491.4079,25105919353.5628,-495953137.845078,-1.93717525158178,"Total aboveground carbon"
1,"263","western hemlock","Softwood","VMERIB",1,1304900978.88176,1283247333.64581,-21653645.2359512,-1.65940907290202,"Merchantable wood volume"
1,"263","western hemlock","Softwood","WMERBCH",1,6565343283.03757,8411717444.5837,1846374161.54613,28.1230406689698,"Top and limb weight"
1,"263","western hemlock","Softwood","WMEROB",1,40631484718.878,37845004463.3577,-2786480255.52034,-6.85793363151629,"Merch bole wood and bark weight"
1,"263","western hemlock","Softwood","WSTPOB",1,2166688016.85384,1311306104.68798,-855381912.165867,-39.4787761556891,"Stump wood and bark weight"
1,"263","western hemlock","Softwood","VSAWIB",1,1043184491.92904,1080999764.05393,37815272.1248974,3.624984115223,"Sawlog wood volume"
1,"263","western hemlock","Softwood","BIOMASS",2,1269576820.43024,1834603919.34391,565027098.913667,44.5051524115087,"Total aboveground biomass"
1,"263","western hemlock","Softwood","CARBON",2,634788412.619669,930144187.107363,295355774.487693,46.5282239902281,"Total aboveground carbon"
1,"263","western hemlock","Softwood","VMERIB",2,34973742.4939768,49243124.7466844,14269382.2527076,40.8002725335016,"Merchantable wood volume"
1,"263","western hemlock","Softwood","WMERBCH",2,52023607.8807456,104189785.338976,52166177.4582301,100.274047847299,"Top and limb weight"
1,"263","western hemlock","Softwood","WMEROB",2,1062151477.83194,1591707049.76772,529555571.935783,49.8568785138549,"Merch bole wood and bark weight"
1,"263","western hemlock","Softwood","WSTPOB",2,113142973.515953,95427954.4199558,-17715019.0959968,-15.6571977432598,"Stump wood and bark weight"
1,"264","mountain hemlock","Softwood","BIOMASS",1,40994863513.6285,47926166146.4637,6931302632.8352,16.9077343812376,"Total aboveground biomass"
1,"264","mountain hemlock","Softwood","CARBON",1,20497431807.6451,22923085267.8536,2425653460.20853,11.8339384317591,"Total aboveground carbon"
1,"264","mountain hemlock","Softwood","VMERIB",1,1082273429.94457,1122008735.21482,39735305.2702503,3.67146639387475,"Merchantable wood volume"
1,"264","mountain hemlock","Softwood","WMERBCH",1,5333265832.95855,7943476199.96029,2610210367.00174,48.9420638077169,"Top and limb weight"
1,"264","mountain hemlock","Softwood","WMEROB",1,32746055583.6611,36170278355.6077,3424222771.94661,10.456901482984,"Merch bole wood and bark weight"
1,"264","mountain hemlock","Softwood","WSTPOB",1,1677340094.58408,1801758712.70497,124418618.120892,7.41761426455038,"Stump wood and bark weight"
1,"264","mountain hemlock","Softwood","VSAWIB",1,850780322.731856,918686144.229644,67905821.4977877,7.98159286050976,"Sawlog wood volume"
1,"264","mountain hemlock","Softwood","BIOMASS",2,1639888454.90193,2807343014.79541,1167454559.89348,71.1910957360387,"Total aboveground biomass"
1,"264","mountain hemlock","Softwood","CARBON",2,819944229.48211,1342752163.97664,522807934.494535,63.7614017754291,"Total aboveground carbon"
1,"264","mountain hemlock","Softwood","VMERIB",2,47676944.5000091,61115136.9180793,13438192.4180702,28.1859346461845,"Merchantable wood volume"
1,"264","mountain hemlock","Softwood","WMERBCH",2,88266031.9624937,195958010.225923,107691978.263429,122.008405576893,"Top and limb weight"
1,"264","mountain hemlock","Softwood","WMEROB",2,1430887604.13086,2427904019.23935,997016415.108492,69.6781782321816,"Merch bole wood and bark weight"
1,"264","mountain hemlock","Softwood","WSTPOB",2,89776428.8053218,131292728.778372,41516299.9730503,46.2440982845034,"Stump wood and bark weight"
1,"351","red alder","Hardwood","BIOMASS",1,195647290.578595,250660533.754835,55013243.1762398,28.1185816647637,"Total aboveground biomass"
1,"351","red alder","Hardwood","CARBON",1,97823645.9755695,121069037.803585,23245391.8280155,23.7625490199178,"Total aboveground carbon"
1,"351","red alder","Hardwood","VMERIB",1,3492289.3053276,3377283.95970823,-115005.345619364,-3.2931219485144,"Merchantable wood volume"
1,"351","red alder","Hardwood","WMERBCH",1,33084733.2269129,49261464.4859066,16176731.2589938,48.8948517373408,"Top and limb weight"
1,"351","red alder","Hardwood","WMEROB",1,95274122.4275219,111409790.542671,16135668.1151489,16.9360448608947,"Merch bole wood and bark weight"
1,"351","red alder","Hardwood","WSTPOB",1,5950000.72792741,7823667.83659919,1873667.10867177,31.4901996545542,"Stump wood and bark weight"
1,"351","red alder","Hardwood","BIOMASS",2,112609574.314749,125820858.916958,13211284.6022084,11.7319372554257,"Total aboveground biomass"
1,"351","red alder","Hardwood","CARBON",2,56304787.1573747,60771474.8568906,4466687.69951589,7.93305138874121,"Total aboveground carbon"
1,"351","red alder","Hardwood","VMERIB",2,3304477.5086274,3147258.88414033,-157218.624487079,-4.75774533422028,"Merchantable wood volume"
1,"351","red alder","Hardwood","WMERBCH",2,18068144.7318754,30990313.5606091,12922168.8287337,71.5190686176914,"Top and limb weight"
1,"351","red alder","Hardwood","WMEROB",2,91035465.9985156,91445819.2331743,410353.234658733,0.450761942236254,"Merch bole wood and bark weight"
1,"351","red alder","Hardwood","WSTPOB",2,3505963.58435847,3384726.12317442,-121237.461184047,-3.45803538077053,"Stump wood and bark weight"
1,"374","water birch","Hardwood","BIOMASS",1,147743188.201864,141182495.494907,-6560692.70695639,-4.44060588295442,"Total aboveground biomass"
1,"374","water birch","Hardwood","CARBON",1,73871594.9949134,67082862.7344053,-6788732.26050812,-9.18990886953987,"Total aboveground carbon"
1,"374","water birch","Hardwood","VMERIB",1,2520744.33821141,2464938.72389044,-55805.6143209757,-2.21385459346395,"Merchantable wood volume"
1,"374","water birch","Hardwood","WMERBCH",1,30977598.7209003,28639554.2375054,-2338044.48339486,-7.54753299137227,"Top and limb weight"
1,"374","water birch","Hardwood","WMEROB",1,90237307.383317,93810112.7534262,3572805.37010919,3.95934394954001,"Merch bole wood and bark weight"
