"SPCD","COMMON_NAME","HWSW","DIVISION","ECODIVISION","variable","STATUSCD","CRM","CRM2","DIFF","PDIFF","VAR2"
"981","California laurel","Hardwood","260","263","VSAWIB",1,243376206.371786,198467121.841301,-44909084.5304845,-18.4525370002195,"Sawlog wood volume"
"981","California laurel","Hardwood","260","263","BIOMASS",2,125560856.372572,158594000.300312,33033143.9277394,26.3084729445627,"Total aboveground biomass"
"981","California laurel","Hardwood","260","263","CARBON",2,62780429.332155,75355939.2426932,12575509.9105382,20.0309396484125,"Total aboveground carbon"
"981","California laurel","Hardwood","260","263","VMERIB",2,2855718.22931537,2076796.19200883,-778922.037306546,-27.2758715937211,"Merchantable wood volume"
"981","California laurel","Hardwood","260","263","WMERBCH",2,11283468.9548081,9102271.03488673,-2181197.91992142,-19.3309161274553,"Top and limb weight"
"981","California laurel","Hardwood","260","263","WMEROB",2,65381914.6421734,105961214.647081,40579300.004908,62.0650224561228,"Merch bole wood and bark weight"
"981","California laurel","Hardwood","260","263","WSTPOB",2,9435612.94577337,15911557.8104144,6475944.86464103,68.6330066934538,"Stump wood and bark weight"
"981","California laurel","Hardwood","M260","M261","VSAWIB",1,53564140.3609306,43453274.4793078,-10110865.8816228,-18.8761843529886,"Sawlog wood volume"
"981","California laurel","Hardwood","260","261","BIOMASS",1,9295343190.7868,8244311272.72335,-1051031918.06345,-11.307080292691,"Total aboveground biomass"
"981","California laurel","Hardwood","260","261","CARBON",1,4647671613.97305,3917284501.2345,-730387112.738554,-15.7151187390837,"Total aboveground carbon"
"981","California laurel","Hardwood","260","261","VMERIB",1,166474516.502032,127898586.020719,-38575930.481313,-23.1722736259409,"Merchantable wood volume"
"981","California laurel","Hardwood","260","261","WMERBCH",1,1522356094.49545,2129374939.32137,607018844.825925,39.8736436909072,"Top and limb weight"
"981","California laurel","Hardwood","260","261","WMEROB",1,6154895823.80052,4772598528.62436,-1382297295.17616,-22.4585002695077,"Merch bole wood and bark weight"
"981","California laurel","Hardwood","260","261","WSTPOB",1,421707944.385196,374020615.557092,-47687328.8281037,-11.3081409688941,"Stump wood and bark weight"
"981","California laurel","Hardwood","M260","M261","BIOMASS",2,287432862.10506,248956306.226832,-38476555.8782278,-13.3862758754997,"Total aboveground biomass"
"981","California laurel","Hardwood","M260","M261","CARBON",2,143716434.322086,118291588.903679,-25424845.4184068,-17.6909798370217,"Total aboveground carbon"
"981","California laurel","Hardwood","M260","M261","VMERIB",2,3491365.12545657,2569229.40005929,-922135.725397286,-26.411895985147,"Merchantable wood volume"
"981","California laurel","Hardwood","M260","M261","WMERBCH",2,24781399.5292195,29936353.9963209,5154954.46710135,20.8017083983622,"Top and limb weight"
"981","California laurel","Hardwood","M260","M261","WMEROB",2,129651605.230302,111604893.478806,-18046711.7514961,-13.9193893661706,"Merch bole wood and bark weight"
"981","California laurel","Hardwood","M260","M261","WSTPOB",2,16516026.5069312,19965149.6113338,3449123.10440259,20.8834921823062,"Stump wood and bark weight"
"981","California laurel","Hardwood","260","261","VSAWIB",1,85812790.9361482,72836609.7260157,-12976181.2101324,-15.1215000334714,"Sawlog wood volume"
"981","California laurel","Hardwood","260","261","BIOMASS",2,237475906.338109,256347250.489482,18871344.1513733,7.94663527865644,"Total aboveground biomass"
"981","California laurel","Hardwood","260","261","CARBON",2,118737953.764075,121803396.070077,3065442.30600268,2.58168699124926,"Total aboveground carbon"
"981","California laurel","Hardwood","260","261","VMERIB",2,4807981.65749441,3674870.74821784,-1133110.90927657,-23.5672885213765,"Merchantable wood volume"
"981","California laurel","Hardwood","260","261","WMERBCH",2,32260346.8309749,59896103.9713977,27635757.1404228,85.664786200898,"Top and limb weight"
"981","California laurel","Hardwood","260","261","WMEROB",2,146936419.011988,140461310.272608,-6475108.73937923,-4.40674189756249,"Merch bole wood and bark weight"
"981","California laurel","Hardwood","260","261","WSTPOB",2,15264895.0024151,16602844.5314746,1337949.52905957,8.76487868962017,"Stump wood and bark weight"
"981","California laurel","Hardwood","M260","M262","BIOMASS",1,2939743569.22737,2678625364.80679,-261118204.420588,-8.88234630917879,"Total aboveground biomass"
"981","California laurel","Hardwood","M260","M262","CARBON",1,1469871787.60011,1272748842.08794,-197122945.512171,-13.4108938735409,"Total aboveground carbon"
"981","California laurel","Hardwood","M260","M262","VMERIB",1,55143491.1321706,42614649.4778539,-12528841.6543167,-22.7204360788238,"Merchantable wood volume"
"981","California laurel","Hardwood","M260","M262","VSAWIB",1,22553375.9703327,19916334.3416211,-2637041.62871161,-11.6924474286264,"Sawlog wood volume"
"981","California laurel","Hardwood","M260","M262","WMERBCH",1,544361181.245129,774654456.819647,230293275.574518,42.305234742816,"Top and limb weight"
"981","California laurel","Hardwood","M260","M262","WMEROB",1,2038765154.08002,1583950787.43864,-454814366.641378,-22.3083254945374,"Merch bole wood and bark weight"
"981","California laurel","Hardwood","M260","M262","WSTPOB",1,152080117.049766,148639836.533217,-3440280.51654938,-2.26215009778274,"Stump wood and bark weight"
"981","California laurel","Hardwood","M260","M262","BIOMASS",2,206887437.06526,240047000.463912,33159563.3986521,16.0278284022593,"Total aboveground biomass"
"981","California laurel","Hardwood","M260","M262","CARBON",2,103443718.842824,114058332.270428,10614613.4276037,10.2612450000293,"Total aboveground carbon"
"981","California laurel","Hardwood","M260","M262","VMERIB",2,5305767.48058166,3992724.315126,-1313043.16545566,-24.7474690562904,"Merchantable wood volume"
"981","California laurel","Hardwood","M260","M262","WMERBCH",2,38481145.5373375,62631527.4110598,24150381.8737223,62.7589993397928,"Top and limb weight"
"981","California laurel","Hardwood","M260","M262","WMEROB",2,152157868.330946,154875271.939523,2717403.60857671,1.78591067184664,"Merch bole wood and bark weight"
"981","California laurel","Hardwood","M260","M262","WSTPOB",2,16248423.1969769,22540201.1133298,6291777.91635296,38.7223907211107,"Stump wood and bark weight"
"981","California laurel","Hardwood","260","262","BIOMASS",1,663949328.969825,614218568.846791,-49730760.1230346,-7.49014389399205,"Total aboveground biomass"
"981","California laurel","Hardwood","260","262","CARBON",1,331974667.366008,291845952.987553,-40128714.378455,-12.0878845054199,"Total aboveground carbon"
"981","California laurel","Hardwood","260","262","VMERIB",1,2543464.77863868,1728800.10676421,-814664.671874461,-32.0297209820413,"Merchantable wood volume"
"981","California laurel","Hardwood","260","262","WMERBCH",1,40662101.2527999,47088496.2817286,6426395.02892878,15.8043849947038,"Top and limb weight"
"981","California laurel","Hardwood","260","262","WMEROB",1,94036979.7500253,65584264.4861757,-28452715.2638496,-30.2569428957462,"Merch bole wood and bark weight"
"981","California laurel","Hardwood","260","262","WSTPOB",1,11135400.1960483,10099395.5099262,-1036004.6861221,-9.30370411374848,"Stump wood and bark weight"
"981","California laurel","Hardwood","M240","M242","BIOMASS",1,7272511448.44351,6696801098.66055,-575710349.782956,-7.91625223094248,"Total aboveground biomass"
"981","California laurel","Hardwood","M240","M242","CARBON",1,3636255738.09013,3181985042.02856,-454270696.061574,-12.4928148288099,"Total aboveground carbon"
"981","California laurel","Hardwood","M240","M242","VMERIB",1,123719858.904093,94015633.456401,-29704225.4476918,-24.0092623050261,"Merchantable wood volume"
"981","California laurel","Hardwood","M240","M242","WMERBCH",1,1200589182.60259,1741717471.00546,541128288.402868,45.0718943868736,"Top and limb weight"
"981","California laurel","Hardwood","M240","M242","WMEROB",1,4579787319.67054,3542747082.98054,-1037040236.69,-22.6438514346688,"Merch bole wood and bark weight"
"981","California laurel","Hardwood","M240","M242","WSTPOB",1,331777553.072913,302424791.536165,-29352761.5367481,-8.84712098961601,"Stump wood and bark weight"
"981","California laurel","Hardwood","M240","M242","VSAWIB",1,53973202.3512012,46306735.572016,-7666466.7791852,-14.2042095803392,"Sawlog wood volume"
"981","California laurel","Hardwood","M240","M242","BIOMASS",2,57001727.9927473,72819928.4492083,15818200.456461,27.7503875996069,"Total aboveground biomass"
"981","California laurel","Hardwood","M240","M242","CARBON",2,28500864.3564688,34600389.0026413,6099524.64617253,21.4011918020589,"Total aboveground carbon"
"981","California laurel","Hardwood","M240","M242","VMERIB",2,1654346.64529484,1216355.95308794,-437990.692206899,-26.4751461522649,"Merchantable wood volume"
"981","California laurel","Hardwood","M240","M242","WMERBCH",2,6543377.05382179,8207193.77750172,1663816.72367993,25.4274927150675,"Top and limb weight"
"981","California laurel","Hardwood","M240","M242","WMEROB",2,39946310.4150101,54082326.5507869,14136016.1357768,35.387538896371,"Merch bole wood and bark weight"
"981","California laurel","Hardwood","M240","M242","WSTPOB",2,6145153.41019126,7904073.17265078,1758919.76245951,28.6228779828748,"Stump wood and bark weight"
"986","black mangrove","Hardwood","230","232","BIOMASS",1,439380422.574794,423322917.426681,-16057505.1481126,-3.65457911256371,"Total aboveground biomass"
"986","black mangrove","Hardwood","230","232","CARBON",1,219690216.719119,200993721.194188,-18696495.5249303,-8.5103905873216,"Total aboveground carbon"
"986","black mangrove","Hardwood","230","232","VMERIB",1,2044808.038819,2075982.48845476,31174.4496357609,1.52456607387782,"Merchantable wood volume"
"986","black mangrove","Hardwood","230","232","WMERBCH",1,27751537.9087905,63209709.2872451,35458171.3784546,127.770113119472,"Top and limb weight"
"986","black mangrove","Hardwood","230","232","WMEROB",1,76602016.2943016,80206289.6904076,3604273.39610596,4.70519389758423,"Merch bole wood and bark weight"
"986","black mangrove","Hardwood","230","232","WSTPOB",1,7795753.95300666,13362529.746563,5566775.79355634,71.4077923330219,"Stump wood and bark weight"
"986","black mangrove","Hardwood","230","232","BIOMASS",2,67600940.4428427,141528052.943991,73927112.5011485,109.358112500897,"Total aboveground biomass"
"986","black mangrove","Hardwood","230","232","CARBON",2,33800470.7474348,67197519.537807,33397048.7903722,98.8064605369638,"Total aboveground carbon"
"986","black mangrove","Hardwood","230","232","VMERIB",2,872837.193181033,880196.460406149,7359.26722511591,0.843143175223234,"Merchantable wood volume"
"986","black mangrove","Hardwood","230","232","WMERBCH",2,274045.366403147,5195974.06596554,4921928.6995624,1796.02697325733,"Top and limb weight"
"986","black mangrove","Hardwood","230","232","WMEROB",2,15686522.1150901,95832861.9933102,80146339.8782202,510.924851858152,"Merch bole wood and bark weight"
"986","black mangrove","Hardwood","230","232","WSTPOB",2,1970058.28472463,11973537.670044,10003479.3853194,507.775808608508,"Stump wood and bark weight"
"986","black mangrove","Hardwood","410","411","BIOMASS",1,836204925.696672,1018015223.41087,181810297.714195,21.7423136514919,"Total aboveground biomass"
"986","black mangrove","Hardwood","410","411","CARBON",1,418102467.515993,483353628.075479,65251160.559486,15.6064997528363,"Total aboveground carbon"
"986","black mangrove","Hardwood","410","411","VMERIB",1,11075231.2027621,11481141.2366009,405910.033838851,3.66502537425693,"Merchantable wood volume"
"986","black mangrove","Hardwood","410","411","WMERBCH",1,110940493.107132,295844752.742507,184904259.635375,166.669765436159,"Top and limb weight"
"986","black mangrove","Hardwood","410","411","WMEROB",1,414897157.00609,419996872.07194,5099715.06584996,1.2291516053399,"Merch bole wood and bark weight"
"986","black mangrove","Hardwood","410","411","WSTPOB",1,31268189.7331128,46470070.7436902,15201881.0105774,48.6177202464608,"Stump wood and bark weight"
"986","black mangrove","Hardwood","410","411","BIOMASS",2,296675225.744834,408075338.776856,111400113.032022,37.5495165638926,"Total aboveground biomass"
"986","black mangrove","Hardwood","410","411","CARBON",2,148337613.561891,193754170.851251,45416557.2893602,30.6170203219638,"Total aboveground carbon"
"986","black mangrove","Hardwood","410","411","VMERIB",2,6597345.92503635,7063038.85455726,465692.929520905,7.0587920477785,"Merchantable wood volume"
"986","black mangrove","Hardwood","410","411","WMERBCH",2,35632653.1902961,42411466.2141073,6778813.02381119,19.024160192644,"Top and limb weight"
"986","black mangrove","Hardwood","410","411","WMEROB",2,204973701.633565,311730635.168306,106756933.53474,52.0832344266247,"Merch bole wood and bark weight"
"986","black mangrove","Hardwood","410","411","WSTPOB",2,17175994.3544171,33257484.558377,16081490.2039599,93.6277101175473,"Stump wood and bark weight"
"986","black mangrove","Hardwood","","","BIOMASS",1,321844160.185436,303747442.130407,-18096718.0550289,-5.62282007683536,"Total aboveground biomass"
"986","black mangrove","Hardwood","","","CARBON",1,160922080.833075,144219285.523517,-16702795.3095575,-10.3794303572817,"Total aboveground carbon"
"986","black mangrove","Hardwood","","","VMERIB",1,5492318.18426798,4029172.42121508,-1463145.7630529,-26.6398579609588,"Merchantable wood volume"
"986","black mangrove","Hardwood","","","WMERBCH",1,65127590.1740372,91869355.7145972,26741765.54056,41.0605788869192,"Top and limb weight"
"986","black mangrove","Hardwood","","","WMEROB",1,205751659.660417,155124136.107245,-50627523.5531727,-24.6061313122484,"Merch bole wood and bark weight"
"986","black mangrove","Hardwood","","","WSTPOB",1,18512824.4740277,19475108.9869302,962284.512902513,5.19793462230755,"Stump wood and bark weight"
"987","buttonwood-mangrove","Hardwood","230","232","BIOMASS",1,18092971.3290018,15517034.3751511,-2575936.95385075,-14.2372245388003,"Total aboveground biomass"
"987","buttonwood-mangrove","Hardwood","230","232","CARBON",1,9046486.57465605,6827495.12506649,-2218991.44958956,-24.5287651872067,"Total aboveground carbon"
"987","buttonwood-mangrove","Hardwood","230","232","VMERIB",1,52717.2281706045,51325.7417334127,-1391.48643719171,-2.6395288323744,"Merchantable wood volume"
"987","buttonwood-mangrove","Hardwood","230","232","WMERBCH",1,878669.903720835,1607492.27288294,728822.369162104,82.946094554487,"Top and limb weight"
"987","buttonwood-mangrove","Hardwood","230","232","WMEROB",1,1974877.80090513,2052834.6793313,77956.8784261767,3.94742795683093,"Merch bole wood and bark weight"
"987","buttonwood-mangrove","Hardwood","230","232","WSTPOB",1,243516.451505446,341664.429889418,98147.9783839719,40.3044549052887,"Stump wood and bark weight"
"987","buttonwood-mangrove","Hardwood","410","411","BIOMASS",1,753835669.209574,981038142.690142,227202473.480568,30.1395228112247,"Total aboveground biomass"
"987","buttonwood-mangrove","Hardwood","410","411","CARBON",1,376917838.284626,431656782.783663,54738944.4990368,14.5227789557949,"Total aboveground carbon"
"987","buttonwood-mangrove","Hardwood","410","411","VMERIB",1,12241962.7887258,12198940.5051118,-43022.2836139351,-0.351432889941117,"Merchantable wood volume"
"987","buttonwood-mangrove","Hardwood","410","411","WMERBCH",1,137311558.039347,348055358.05449,210743800.015143,153.478558560056,"Top and limb weight"
"987","buttonwood-mangrove","Hardwood","410","411","WMEROB",1,458604923.212892,461903410.422083,3298487.20919061,0.719243741668118,"Merch bole wood and bark weight"
"987","buttonwood-mangrove","Hardwood","410","411","WSTPOB",1,39027256.8316894,71221444.0456702,32194187.2139808,82.4915452111401,"Stump wood and bark weight"
"987","buttonwood-mangrove","Hardwood","410","411","BIOMASS",2,7789558.50626452,8140891.6389731,351333.132708576,4.51030867058802,"Total aboveground biomass"
"987","buttonwood-mangrove","Hardwood","410","411","CARBON",2,3894779.47743635,3581992.32114817,-312787.156288187,-8.03093366646966,"Total aboveground carbon"
"987","buttonwood-mangrove","Hardwood","","","BIOMASS",1,83848759.438124,94816164.1570415,10967404.7189175,13.0799844773027,"Total aboveground biomass"
"987","buttonwood-mangrove","Hardwood","","","CARBON",1,41924379.7359973,41719112.2290983,-205267.506898999,-0.489613700170623,"Total aboveground carbon"
"987","buttonwood-mangrove","Hardwood","","","VMERIB",1,1648060.93227711,1151784.49209331,-496276.440183806,-30.1127482888697,"Merchantable wood volume"
"987","buttonwood-mangrove","Hardwood","","","WMERBCH",1,13326738.941734,42796608.9534884,29469870.0117544,221.133393102395,"Top and limb weight"
"987","buttonwood-mangrove","Hardwood","","","WMEROB",1,61739189.2911057,41236610.8791558,-20502578.4119499,-33.2083699953985,"Merch bole wood and bark weight"
"987","buttonwood-mangrove","Hardwood","","","WSTPOB",1,3783617.01333132,5228676.03073195,1445059.01740063,38.1925287974196,"Stump wood and bark weight"
"988","white mangrove","Hardwood","230","232","BIOMASS",1,1026533352.77434,1125949790.14234,99416437.367999,9.68467679099889,"Total aboveground biomass"
"988","white mangrove","Hardwood","230","232","CARBON",1,513266690.213634,492040058.292201,-21226631.9214331,-4.13559506707869,"Total aboveground carbon"
"988","white mangrove","Hardwood","230","232","VMERIB",1,3275099.43466939,3282621.72702589,7522.29235650646,0.229681342706036,"Merchantable wood volume"
"988","white mangrove","Hardwood","230","232","WMERBCH",1,48445661.5912864,83759248.2031647,35313586.6118783,72.8931868240395,"Top and limb weight"
"988","white mangrove","Hardwood","230","232","WMEROB",1,122690842.359782,126839221.787528,4148379.42774591,3.38116468023024,"Merch bole wood and bark weight"
"988","white mangrove","Hardwood","230","232","WSTPOB",1,13561416.211444,18483575.929729,4922159.71828503,36.295322269745,"Stump wood and bark weight"
"988","white mangrove","Hardwood","230","232","BIOMASS",2,99618240.8190327,86551489.0239465,-13066751.7950862,-13.1168264844421,"Total aboveground biomass"
"988","white mangrove","Hardwood","230","232","CARBON",2,49809121.8642361,37823000.7034646,-11986121.1607715,-24.0641085651778,"Total aboveground carbon"
"988","white mangrove","Hardwood","230","232","VMERIB",2,18437.8005873064,18971.2286395961,533.428052289681,2.89312193048081,"Merchantable wood volume"
"988","white mangrove","Hardwood","230","232","WMERBCH",2,14588.9737788635,465976.714399222,451387.740620359,3094.03353150396,"Top and limb weight"
"988","white mangrove","Hardwood","230","232","WMEROB",2,334166.266368839,2406378.45424137,2072212.18787253,620.114115763352,"Merch bole wood and bark weight"
"988","white mangrove","Hardwood","230","232","WSTPOB",2,75690.0812263071,460535.334199619,384845.252973312,508.448725035261,"Stump wood and bark weight"
"988","white mangrove","Hardwood","410","411","BIOMASS",1,822104297.363697,957367807.78351,135263510.419812,16.4533272546527,"Total aboveground biomass"
"988","white mangrove","Hardwood","410","411","CARBON",1,411052151.52316,418369732.001394,7317580.47823381,1.78020731703226,"Total aboveground carbon"
"988","white mangrove","Hardwood","410","411","VMERIB",1,12402072.7058744,12926651.4552807,524578.749406341,4.22976676437212,"Merchantable wood volume"
"988","white mangrove","Hardwood","410","411","WMERBCH",1,139148702.100509,223217991.129042,84069289.0285339,60.4168689750407,"Top and limb weight"
"988","white mangrove","Hardwood","410","411","WMEROB",1,464602915.419754,495790995.598707,31188080.1789525,6.71284642085704,"Merch bole wood and bark weight"
"988","white mangrove","Hardwood","410","411","WSTPOB",1,39730539.2864715,55845345.4851248,16114806.1986533,40.5602503466157,"Stump wood and bark weight"
"988","white mangrove","Hardwood","410","411","BIOMASS",2,229501579.307651,382268314.456524,152766735.148873,66.564568143597,"Total aboveground biomass"
"988","white mangrove","Hardwood","410","411","CARBON",2,114750792.124536,167051253.417501,52300461.292965,45.577429423062,"Total aboveground carbon"
"988","white mangrove","Hardwood","410","411","VMERIB",2,3970291.83842231,4177118.9777606,206827.139338291,5.20936867503621,"Merchantable wood volume"
"988","white mangrove","Hardwood","410","411","WMERBCH",2,17416646.012916,15329402.4421656,-2087243.57075035,-11.9841878235481,"Top and limb weight"
"988","white mangrove","Hardwood","410","411","WMEROB",2,100159970.650921,238410369.626503,138250398.975582,138.029592138574,"Merch bole wood and bark weight"
"988","white mangrove","Hardwood","410","411","WSTPOB",2,13488560.3617951,34947100.5326996,21458540.1709045,159.086956616093,"Stump wood and bark weight"
"988","white mangrove","Hardwood","","","BIOMASS",1,61759260.0418542,63598862.448954,1839602.40709978,2.97866652847376,"Total aboveground biomass"
"988","white mangrove","Hardwood","","","CARBON",1,30879630.2486986,27792702.8901929,-3086927.3585057,-9.9966461179884,"Total aboveground carbon"
"988","white mangrove","Hardwood","","","VMERIB",1,795064.052828046,689530.427900323,-105533.624927723,-13.2736003536242,"Merchantable wood volume"
"988","white mangrove","Hardwood","","","WMERBCH",1,9807191.82070534,13712065.5938445,3904873.77313914,39.8164310898357,"Top and limb weight"
"988","white mangrove","Hardwood","","","WMEROB",1,29784463.1286779,26249757.8488007,-3534705.2798772,-11.8676145499289,"Merch bole wood and bark weight"
"988","white mangrove","Hardwood","","","WSTPOB",1,2785608.60402814,3032783.97105466,247175.367026521,8.87329851972355,"Stump wood and bark weight"
"989","American mangrove","Hardwood","230","232","BIOMASS",1,465449741.047662,463065854.185572,-2383886.86208934,-0.512168479613619,"Total aboveground biomass"
"989","American mangrove","Hardwood","230","232","CARBON",1,232724880.119124,197729119.737239,-34995760.381885,-15.0373953846154,"Total aboveground carbon"
"989","American mangrove","Hardwood","230","232","VMERIB",1,387094.29111952,373623.711767788,-13470.579351732,-3.47992198819921,"Merchantable wood volume"
"989","American mangrove","Hardwood","230","232","WMERBCH",1,6547511.19796828,11969226.4408965,5421715.24292823,82.8057421972889,"Top and limb weight"
"989","American mangrove","Hardwood","230","232","WMEROB",1,14501216.0669628,14466904.6232142,-34311.4437486157,-0.236610802778019,"Merch bole wood and bark weight"
"989","American mangrove","Hardwood","230","232","WSTPOB",1,1811865.28559056,2523623.99773342,711758.712142852,39.2832026643117,"Stump wood and bark weight"
"989","American mangrove","Hardwood","230","232","BIOMASS",2,2612131.56209417,4388428.10637772,1776296.54428355,68.0018024382923,"Total aboveground biomass"
"989","American mangrove","Hardwood","230","232","CARBON",2,1306066.02479401,1873858.80142329,567792.776629271,43.4735125062931,"Total aboveground carbon"
"989","American mangrove","Hardwood","230","232","VMERIB",2,11237.3003857851,10534.2810809662,-703.019304818941,-6.25612274019337,"Merchantable wood volume"
"989","American mangrove","Hardwood","230","232","WMERBCH",2,0,639729.396860406,639729.396860406,Inf,"Top and limb weight"
"989","American mangrove","Hardwood","230","232","WMEROB",2,197263.709108338,2036152.75126907,1838889.04216073,932.198350356885,"Merch bole wood and bark weight"
"989","American mangrove","Hardwood","230","232","WSTPOB",2,54316.2562765699,342566.075526755,288249.819250185,530.687935822494,"Stump wood and bark weight"
"989","American mangrove","Hardwood","410","411","BIOMASS",1,903032631.327306,956892468.353696,53859837.0263907,5.96432899077255,"Total aboveground biomass"
"989","American mangrove","Hardwood","410","411","CARBON",1,451516327.02529,408593083.987028,-42923243.0382621,-9.50646531899563,"Total aboveground carbon"
"989","American mangrove","Hardwood","410","411","VMERIB",1,6322398.39383279,6342471.04756843,20072.6537356339,0.317484797465688,"Merchantable wood volume"
"989","American mangrove","Hardwood","410","411","WMERBCH",1,88690686.1533325,144079381.861127,55388695.7077943,62.4515359054002,"Top and limb weight"
"989","American mangrove","Hardwood","410","411","WMEROB",1,236847888.171767,241106376.048706,4258487.87693906,1.79798431381863,"Merch bole wood and bark weight"
"989","American mangrove","Hardwood","410","411","WSTPOB",1,24925169.2699404,32988810.2508073,8063640.98086684,32.3513990759193,"Stump wood and bark weight"
"989","American mangrove","Hardwood","410","411","BIOMASS",2,157972877.672522,201461102.046871,43488224.374349,27.5289182643745,"Total aboveground biomass"
"989","American mangrove","Hardwood","410","411","CARBON",2,78986440.2973006,86023890.5740141,7037450.27671346,8.90969418323561,"Total aboveground carbon"
"989","American mangrove","Hardwood","410","411","VMERIB",2,2006986.72158933,1984602.88581995,-22383.8357693763,-1.1152956583415,"Merchantable wood volume"
"989","American mangrove","Hardwood","410","411","WMERBCH",2,22434936.8381906,25636865.9357933,3201929.09760272,14.2720664680105,"Top and limb weight"
"989","American mangrove","Hardwood","410","411","WMEROB",2,63039043.3836375,95677713.8922539,32638670.5086164,51.7753264591704,"Merch bole wood and bark weight"
"989","American mangrove","Hardwood","410","411","WSTPOB",2,8883318.16347334,14916955.8340715,6033637.67059814,67.9209903277742,"Stump wood and bark weight"
"989","American mangrove","Hardwood","","","BIOMASS",1,34251873.8846193,32720963.5433451,-1530910.34127414,-4.46956667664713,"Total aboveground biomass"
"989","American mangrove","Hardwood","","","CARBON",1,17125937.5929896,13971851.4330084,-3154086.1599812,-18.4170130415068,"Total aboveground carbon"
"989","American mangrove","Hardwood","","","VMERIB",1,251167.816866255,141714.380764771,-109453.436101484,-43.5778108306636,"Merchantable wood volume"
"989","American mangrove","Hardwood","","","WMERBCH",1,3736467.65477047,3793313.78478257,56846.1300120982,1.52138691578183,"Top and limb weight"
"989","American mangrove","Hardwood","","","WMEROB",1,9409177.20362483,5468239.3808349,-3940937.82278993,-41.8839791992833,"Merch bole wood and bark weight"
"989","American mangrove","Hardwood","","","WSTPOB",1,1046305.67598689,854930.042110155,-191375.633876733,-18.2906045784589,"Stump wood and bark weight"
"991","saltcedar","Hardwood","330","331","BIOMASS",1,2560588.30805935,2766192.76958812,205604.461528771,8.02957901829195,"Total aboveground biomass"
"991","saltcedar","Hardwood","330","331","CARBON",1,1280294.15402968,1313388.32700044,33094.1729707657,2.58488823577012,"Total aboveground carbon"
"991","saltcedar","Hardwood","330","331","VMERIB",1,41947.1486293171,27442.4488655226,-14504.6997637945,-34.5785118601771,"Merchantable wood volume"
"991","saltcedar","Hardwood","330","331","WMERBCH",1,776218.135207184,1413139.99718275,636921.861975564,82.0544938447696,"Top and limb weight"
"991","saltcedar","Hardwood","330","331","WMEROB",1,1571412.15055011,1066143.54095035,-505268.60959976,-32.1537929704107,"Merch bole wood and bark weight"
"991","saltcedar","Hardwood","330","331","WSTPOB",1,212958.022302062,286909.23145503,73951.2091529678,34.7257212259769,"Stump wood and bark weight"
"992","melaleuca","Hardwood","230","232","BIOMASS",1,725757102.042083,814154743.032576,88397640.9904935,12.1800586920564,"Total aboveground biomass"
"992","melaleuca","Hardwood","230","232","CARBON",1,362878554.618933,386560671.991867,23682117.3729337,6.52618267778399,"Total aboveground carbon"
"992","melaleuca","Hardwood","230","232","VMERIB",1,10402853.1768575,10701173.3828866,298320.206029125,2.86767678979432,"Merchantable wood volume"
"992","melaleuca","Hardwood","230","232","WMERBCH",1,138329039.465252,185515607.059814,47186567.594562,34.1118305866752,"Top and limb weight"
"992","melaleuca","Hardwood","230","232","WMEROB",1,389708723.091869,409279770.856792,19571047.7649228,5.02196810213796,"Merch bole wood and bark weight"
"992","melaleuca","Hardwood","230","232","WSTPOB",1,39066926.7489724,42822499.0698329,3755572.3208605,9.61317573043875,"Stump wood and bark weight"
"992","melaleuca","Hardwood","410","411","BIOMASS",1,464754540.946472,516165953.567645,51411412.6211728,11.0620570842565,"Total aboveground biomass"
"992","melaleuca","Hardwood","410","411","CARBON",1,232377274.213609,245075594.753918,12698320.5403091,5.46452770964014,"Total aboveground carbon"
"992","melaleuca","Hardwood","410","411","VMERIB",1,6454114.54705063,6734833.39650399,280718.849453367,4.34945564425486,"Merchantable wood volume"
"992","melaleuca","Hardwood","410","411","WMERBCH",1,79390323.5934734,115597218.563952,36206894.9704785,45.6061813727826,"Top and limb weight"
"992","melaleuca","Hardwood","410","411","WMEROB",1,241782200.936166,257770633.921795,15988432.985629,6.61274193208714,"Merch bole wood and bark weight"
"992","melaleuca","Hardwood","410","411","WSTPOB",1,22489231.6072697,26622491.4576293,4133259.8503596,18.3788398044845,"Stump wood and bark weight"
"992","melaleuca","Hardwood","410","411","BIOMASS",2,199499257.238092,200736516.218929,1237258.98083639,0.620182249280149,"Total aboveground biomass"
"992","melaleuca","Hardwood","410","411","CARBON",2,99749629.8377088,95309697.9007472,-4439931.93696162,-4.45107610342547,"Total aboveground carbon"
"992","melaleuca","Hardwood","410","411","VMERIB",2,2229799.21243153,2271979.12548783,42179.9130563005,1.89164624425105,"Merchantable wood volume"
"992","melaleuca","Hardwood","410","411","WMERBCH",2,12997729.5348923,13910368.5177752,912638.982882936,7.02152618603862,"Top and limb weight"
"992","melaleuca","Hardwood","410","411","WMEROB",2,62084324.9983238,100676687.325564,38592362.3272403,62.1612014438141,"Merch bole wood and bark weight"
"992","melaleuca","Hardwood","410","411","WSTPOB",2,8687530.99191382,13974926.9116333,5287395.9197195,60.8618941865174,"Stump wood and bark weight"
"992","melaleuca","Hardwood","230","232","BIOMASS",2,87487464.2669369,154812331.852981,67324867.5860443,76.953730628912,"Total aboveground biomass"
"992","melaleuca","Hardwood","230","232","CARBON",2,43743732.7291831,73504895.1637955,29761162.4346123,68.0352603168626,"Total aboveground carbon"
